file,index,label,num_atoms,reference,WARNING
CHOF_G4.py,710,F[C](F)OC(F)C(F)(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,711,FOCDCDC(F)F,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,712,[O]COC(F)(F)F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,713,[O]OC(F)DCF,7,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,714,OOF,4,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,715,CC(C(F)F)C(F)(F)F,14,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,True
CHOF_G4.py,716,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,14,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,True
CHOF_G4.py,717,F[C](F)C(F)C(F)C(F)(F)F,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,718,FOC(F)(C(F)F)C(F)(F)F,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,719,[CH2]C(F)F,7,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,720,FCDC(F)C(F)F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,721,CCC(F)(F)[C](F)F,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,722,CC(F)[C](F)F,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,723,OC(D[C]F)C(F)F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,724,O[C](F)C(O)(F)F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,725,F[CH]C(F)C(F)C(F)(F)F,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,726,[CH2]C(F)(F)CF,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,727,[CH]DCCC(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,728,[CH2]C(F)(F)C(F)CF,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,729,CC(F)(F)[C](F)C(F)(F)F,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,730,CC[C](F)CF,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,731,FC(DC(F)C(F)F)C(F)F,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,732,FC(F)F,5,G4 / RRHO,False
CHOF_G4.py,733,OC(D[C]F)CF,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,734,FOOF,4,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,735,OC([CH]F)C(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,736,FCC(F)(F)CC(F)F,14,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,True
CHOF_G4.py,737,CDC(O)OF,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,738,[CH]DCC(F)F,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,739,OC(F)[C](F)C(F)(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,740,[CH2]C(F)(F)CDO,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,741,FC(F)DC(F)CC(F)F,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,742,OC(F)[CH]CF,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,743,COC(C)(F)F,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,744,COC(F)(F)CF,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,745,FCC(F)(F)C(F)(F)C(F)F,14,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,True
CHOF_G4.py,746,F[C](F)C(F)C(F)(F)C(F)(F)F,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,747,CC([O])F,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,748,F[CH]C(F)(F)C(F)DC(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,749,CDC(F)C(F)DC(F)F,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,750,OCC(O)(F)F,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,751,OCC(F)D[C]F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,752,ODC(F)C(F)OF,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,753,FCO[C](F)F,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,754,O[CH]C(F)C(F)(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,755,FC#COC(F)(F)F,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,756,OOC(F)(F)[C](F)F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,757,CDCC(F)F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,758,ODCDCF,5,G4 / RRHO,False
CHOF_G4.py,759,CC(F)(F)C(F)(F)CF,14,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,True
CHOF_G4.py,760,[CH2]C(F)OCF,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,761,[CH2]C(DCF)C(F)(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,762,OC(F)(F)C[CH]F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,763,FC(F)C(F)(C(F)F)C(F)F,14,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,True
CHOF_G4.py,764,[C]#COCF,7,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,765,OCDC[C](F)F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,766,CDC(F)C(F)D[C]F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,767,CCDCDC(F)F,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,768,CC(F)(F)C(F)DCF,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,769,[CH2]C(CF)CF,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,770,[O]CC(F)F,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,771,[CH]DC(C)OF,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,772,FC(F)[CH]C(F)F,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,773,ODC(F)CC(F)(F)F,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,774,CC(DO)[C]F,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,775,F[CH]CC(F)OF,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,776,O[C](F)OC(F)F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,777,FC[C](F)CC(F)(F)F,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,778,OC(CF)[C](F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,779,CD[C]C(O)(F)F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,780,FCDCDCDC(F)F,8,G4 / RRHO,False
CHOF_G4.py,781,FC(F)DCC(F)(F)C(F)(F)F,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,782,[CH2]CC(F)C(F)F,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,783,CO[CH]CF,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,784,[CH]DCC(F)(F)OF,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,785,CDC(O)C(F)(F)F,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,786,FC(F)C(F)C(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,787,CCDCDCF,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,788,F[CH]CDCF,8,G4 / RRHO,False
CHOF_G4.py,789,C#CC([CH2])(F)F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,790,FCDC(OF)C(F)F,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,791,OD[C]OC(F)F,7,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,792,F[C](F)C#CC(F)F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,793,CCC(F)C(F)(F)F,14,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,True
CHOF_G4.py,794,OD[C]OCF,7,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,795,OCO[CH]F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,796,FCC(F)C(F)C(F)(F)F,14,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,True
CHOF_G4.py,797,[CH2]OC(F)DC(F)F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,798,[CH2]C(DC)C(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,799,[CH]DC(O)F,6,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,800,OCC(F)(F)C(F)F,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,801,FOCDC(F)C(F)F,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,802,C[C](F)CCF,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,803,C#CC(F)(F)CF,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,804,F[C]DC(F)C(F)F,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,805,CCC(DO)F,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,806,FC(DCC(F)F)C(F)F,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,807,CDC(C)OF,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,808,FC(F)OOC(F)F,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,809,F[CH]CDC(F)C(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,810,F[C]DC(F)OC(F)(F)F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,811,FCDC(CF)C(F)(F)F,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,812,OC(F)(F)[C](F)CF,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,813,F[C](F)C(F)(F)CC(F)F,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,814,FOC(F)(F)C(F)C(F)F,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,815,FC[C]DCOF,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,816,[CH2]OCC(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,817,FCD[C]OCF,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,818,FC#CC(F)OF,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,819,[O]C(OF)C(F)(F)F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,820,FCC([C](F)F)C(F)(F)F,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,821,[C]#CC(F)(F)OF,7,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,822,CDCCC(F)F,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,823,F[C]DCC(F)DC(F)F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,824,OOC#CF,6,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,825,FCC(F)(OF)[C](F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,826,FCC(DC(F)F)C(F)F,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,827,FCC(F)(F)[C](F)C(F)(F)F,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,828,OC(F)(F)CDC(F)F,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,829,FOC(F)C(F)F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,830,OC(F)OF,7,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,831,OCC[C](F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,832,FOC(F)(F)[CH]C(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,833,CD[C]C(F)C(F)(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,834,F[C](F)CDCC(F)(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,835,FC[C](F)C(F)(F)CF,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,836,ODC(F)C(F)(F)CF,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,837,[O]C(F)C(F)DCF,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,838,CDCCD[C]F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,839,CDCDC(F)F,7,G4 / RRHO,False
CHOF_G4.py,840,F[C](F)C(F)OC(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,841,[CH2]C(DC)F,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,842,CCD[C]C(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,843,[CH]DCF,5,G4 / RRHO,False
CHOF_G4.py,844,FOC(OF)[C](F)F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,845,[CH]DC(F)C(F)(F)C(F)(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,846,[CH2]OC(F)(F)C(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,847,[C]#CCC(F)F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,848,FC(C(F)(F)F)C(F)(F)C(F)(F)F,14,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,True
CHOF_G4.py,849,FOCC(F)(F)C(F)(F)F,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,850,OC[C](F)C(F)(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,851,CCDC(F)C(F)(F)F,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,852,FCDCCDC(F)F,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,853,C#CC(O)(F)F,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,854,OC(F)([CH]F)C(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,855,C#CCC(F)(F)F,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,856,FCDC(F)O[C](F)F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,857,FCO[CH]C(F)(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,858,[CH]DCOCF,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,859,F[C]DCOC(F)(F)F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,860,FCDCC(F)CF,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,861,[O]C(F)(F)C(F)(F)F,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,862,FOC#COF,6,G4 / RRHO,False
CHOF_G4.py,863,CC(F)(F)C(F)(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,864,C[CH]OC(F)(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,865,C#C[C](F)C(F)(F)F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,866,FCC(F)DC(F)CF,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,867,C[C](F)CF,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,868,CCCF,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,869,FCCOC(F)(F)F,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,870,FC[CH]C(F)(F)C(F)F,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,871,[CH]DCC(F)C(F)(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,872,ODCD[C]CF,7,G4 / RRHO,False
CHOF_G4.py,873,OC(F)C(F)(F)C(F)F,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,874,CDC(F)C(F)C(F)F,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,875,CCCDC(F)F,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,876,FC(DCC(F)(F)F)C(F)(F)F,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,877,CC#C[C](F)F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,878,FC(F)(F)OC(F)(F)F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,879,COCDCF,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,880,CC(O)[C](F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,881,F[C]DCC#CF,7,G4 / RRHO,False
CHOF_G4.py,882,CC(C)(F)OF,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,883,OCC(F)C(F)F,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,884,OC(F)[CH]F,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,885,COCC(F)(F)F,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,886,OCCF,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,887,FCDC(F)C(F)(F)OF,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,888,[CH2]C(F)(F)C(C)F,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,889,FOC(F)(F)[C](F)C(F)(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,890,F[CH]CC(F)(F)OF,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,891,C[C](F)C(F)(F)C(F)F,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,892,OC[CH]C(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,893,[CH2]C(F)(C(F)(F)F)C(F)(F)F,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,894,OC(F)(F)C(F)(F)[CH]F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,895,FOCC(F)DC(F)F,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,896,[O]C(C(F)F)C(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,897,F[CH]CC(F)DC(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,898,CDC[C]DCF,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,899,[CH2]C(F)(F)C(F)OF,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,900,CC(F)(F)CC(F)(F)F,14,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,True
CHOF_G4.py,901,F[CH]C(F)(F)CC(F)F,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,902,[CH2]C(F)(F)OF,8,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,903,O[C](O)C(F)(F)F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,904,FCDC(C(F)F)C(F)(F)F,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,905,[CH2]C(F)DCC(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,906,F[C]DC(F)C(F)(F)C(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,907,[O]C(F)CC(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,908,CDC(F)C(F)(F)[CH]F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,909,ODC(F)C(F)(F)C(F)(F)F,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,910,OCF,6,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,911,C#C[C]F,5,G4 / RRHO,False
CHOF_G4.py,912,F[C](F)OCDC(F)F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,913,C#CC[C](F)F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,914,CDCDC(F)[C](F)F,9,G4 / RRHO,False
CHOF_G4.py,915,ODCO[CH]F,7,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,916,OC(F)[C](F)C(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,917,COC(F)(F)OF,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,918,F[CH]C(DCF)C(F)(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,919,FCDC(F)CC(F)(F)F,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,920,[O]C(O)CF,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,921,CDC(F)C[C](F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,922,F[C]DCOC(F)F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,923,F[C](F)C(F)DC(F)C(F)(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,924,F[CH]CCC(F)(F)F,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,925,CDC(O)CF,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,926,FC[C]DC(F)C(F)(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,927,OC(F)(F)C(F)[C](F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,928,FC(F)DCOC(F)(F)F,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,929,FOC(F)([C](F)F)C(F)F,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,930,FC[C](CF)C(F)(F)F,13,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,931,[CH2]C(CF)OF,11,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,932,ODC(CF)C(F)(F)F,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,933,FCC(F)OC(F)(F)F,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,934,CDC(F)C(C)F,12,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,935,ODC(F)C(F)CF,10,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
CHOF_G4.py,936,[O]C(F)(OF)C(F)F,9,G4 with m062xd3/jun-cc-pvtz 1D Hindered Rotor,False
